22688.0,-6.223333333333301
22689.0,-5.3870833333334724
22690.0,-4.922064570971842
22691.0,-4.455416666666518
22692.0,-3.1208333333332483
22693.0,-4.8979166666666805
22694.0,-5.9958333333332305
22695.0,-9.131276505239518
22696.0,-9.26750000000007
22697.0,-10.871666666666588
22698.0,-11.650833333333306
22699.0,-12.459166666666704
22700.0,-12.879049495588905
22701.0,-13.454583333333392
22702.0,-14.59916666666664
22703.0,-15.479999999999954
22704.0,-14.551249999999884
22705.0,-12.747499999999986
22706.0,-12.317741041516197
22707.0,-11.73749999999987
22708.0,-12.364583333333346
22709.0,-12.963333333333333
22710.0,-14.041250000000066
22711.0,-15.373501345382953
22712.0,-15.837916666666592
22713.0,-15.85958333333317
22714.0,-15.266666666666534
22715.0,-14.880416666666694
22716.0,-14.591253982931066
22717.0,-15.023749999999874
22718.0,-15.414583333333045
22719.0,-15.406666666666608
22720.0,-15.982083333333392
22721.0,-16.0834116286048
22722.0,-16.56749999999985
22723.0,-17.612500000000086
22724.0,-18.556250000000098
22725.0,-18.23041666666658
22726.0,-18.595416666666445
22727.0,-21.408145105513604
22728.0,-25.11
22729.0,-26.402500000000263
22730.0,-26.225000000000183
22731.0,-26.258333333333074
22732.0,-25.31291490622505
22733.0,-25.563333333333333
22734.0,-25.764999999999826
22735.0,-26.91250000000018
22736.0,-26.91166666666686
22737.0,-26.664482395334254
22738.0,-26.46874999999968
22739.0,-24.59708333333344
22740.0,-24.988333333333458
22741.0,-25.47538532317942
22742.0,-25.544791666667045
22743.0,-26.585000000000104
22744.0,-26.87541666666676
22745.0,-27.71291666666669
22746.0,-27.56375000000038
22747.0,-27.36501128679791
22748.0,-26.35408485697667
22749.0,-25.93791666666699
22750.0,-26.207916666666435
22751.0,-26.284999999999854
22752.0,-26.418125000000146
22753.0,-26.33166666666643
22754.0,-26.115833333333715
22755.0,-25.692499999999974
22756.0,-25.2716666666664
22757.0,-25.2925
22758.0,-25.12242038175587
22759.0,-24.765833333332715
22760.0,-24.53416666666576
22761.0,-24.283333333333154
22762.0,-24.465000000000614
22763.0,-24.282194339198824
22764.0,-24.387916666666598
22765.0,-23.698750000000224
22766.0,-23.532499999999473
22767.0,-22.206249999999976
22768.0,-21.246718250267133
22769.0,-20.450833333334007
22770.0,-19.677500000000023
22771.0,-18.70000000000062
22772.0,-18.163333333333192
22773.0,-18.182083333333146
22774.0,-17.627305218499828
22775.0,-17.515416666666102
22776.0,-16.981666666667515
22777.0,-17.596666666665854
22778.0,-18.737916666666294
22779.0,-20.215786002823663
22780.0,-19.49541666666734
22781.0,-19.166249999998872
22782.0,-20.330416666665812
22783.0,-20.84999999999923
22784.0,-20.27702161454195
22785.0,-21.504999999999715
22786.0,-22.01083333333344
22787.0,-22.7795833333339
22788.0,-23.038749999999737
22789.0,-23.960833333332882
22790.0,-26.145416666666225
22791.0,-26.179583333332715
22792.0,-26.404999999999887
22793.0,-26.614999999999295
22794.0,-27.357916666667336
22795.0,-26.843750000000114
22796.0,-25.72416666666664
22797.0,-24.254583333334143
22798.0,-23.823750000000757
22799.0,-24.634166666666058
22800.0,-24.321250000000635
22801.0,-22.989166666665664
22802.0,-21.906666666666727
22803.0,-22.792916666667644
22804.0,-23.637500000000113
22805.0,-24.25208333333339
22806.0,-24.318333333332816
22807.0,-24.85124999999999
22808.0,-25.117916666667266
22809.0,-25.46625000000032
22810.0,-24.83916666666734
22811.0,-24.679999999999676
22812.0,-24.985833333333844
22813.0,-25.12166666666604
22814.0,-25.12999999999961
22815.0,-24.667083333333192
22816.0,-24.632916666667096
22817.0,-24.520833333333872
22818.0,-24.99374999999954
22819.0,-24.796249999999294
22820.0,-24.148749999999772
22821.0,-23.367500000000174
22822.0,-22.577916666666294
22823.0,-21.987916666666745
22824.0,-21.79166666666709
22825.0,-21.613749999999897
22826.0,-21.145277777778066
22827.0,-20.288750000000498
22828.0,-20.28500000000039
22829.0,-19.338750000000026
22830.0,-19.82416666666588
22831.0,-19.838750000000726
22832.0,-19.737083333332325
22833.0,-19.464062500000995
22834.0,-18.939583333333513
22835.0,-19.153333333331652
22836.0,-19.099999999998115
22837.0,-19.026249999999344
22838.0,-18.916666666666035
22839.0,-18.76708333333406
22840.0,-18.87666666666509
22841.0,-18.93208333333416
22842.0,-18.77666666666645
22843.0,-18.77833333333305
22844.0,-19.16833333333238
22845.0,-19.468611111110796
22846.0,-18.46249999999915
22847.0,-17.84458333333397
22848.0,-19.59500000000223
22849.0,-19.912500000001
22850.0,-20.342916666664202
22851.0,-20.634166666667937
22852.0,-20.37416666666548
22853.0,-20.639166666667137
